http://ieeexplore.ieee.org.ezproxy.rit.edu/search/searchresult.jsp?download-format=download-csv&bulkSetSize=2000&refinements%3D4291944822%2C4291944246%26ranges%3D1998_2016_p_Publication_Year%26matchBoolean%3Dtrue%26searchField%3DSearch_All_Text%26queryText%3D%28%28%28.QT.True+Positive.QT.%29+OR+.QT.Detection+Rate.QT.%29+AND+.QT.Intrusion+Detection+System.QT.%29,11/20/2015 18:17,"(((""True Positive"") OR ""Detection Rate"") AND ""Intrusion Detection System"")",IEEE
Document Title,Authors,Author Affiliations,Publication Title,Date Added To Xplore,Year,Volume,Issue,Start Page,End Page,Abstract,ISSN,ISBN,EISBN,DOI,PDF Link,Author Keywords,IEEE Terms,INSPEC Controlled Terms,INSPEC Non-Controlled Terms,MeSH Terms,Article Citation Count,Patent Citation Count,Reference Count,Copyright Year,Online Date,Issue Date,Meeting Date,Publisher,Document Identifier
An energy-efficient anomaly detection approach for wireless sensor networks,"Ahmadi Livani, M.; Abadi, M.","Fac. of Electr. & Comput. Eng., Tarbiat Modares Univ., Tehran, Iran","Telecommunications (IST), 2010 5th International Symposium on",20110317,2010,,,243,248,"Detecting anomalies in sensed data in a wireless sensor network (WSN) is essential to identify malfunctioning nodes. A key challenge is to develop an approach to dynamically detect anomalies with an acceptable accuracy while the communication overhead and energy consumption in the network is minimized. In this paper, we propose an energy-efficient approach for detecting anomalies in sensed data in a WSN. The anomaly detection procedure is comprised of two phases: training and detection. In the training phase, every sensor node computes a description of its local sensed data and sends it to its group head. After receiving descriptive data from member nodes, the group head applies approximate global principal component analysis (AGPCA) to establish a global normal profile and sends it to all member nodes. In the detection phase, every member node detects anomalies based on their projection distances from the global first principal component. As environmental conditions change over time, the established global normal profile is updated using weighted coefficients. We demonstrate that the proposed approach achieves high detection rate with low false alarm rate while minimizing the energy consumption in the network.",,978-1-4244-8183-5,,10.1109/ISTEL.2010.5734031,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5734031,energy-efficient anomaly detection;malfunctioning node;principal component analysis;wireless sensor network,Signal to noise ratio;Wireless sensor networks,principal component analysis;wireless sensor networks,WSN;approximate global principal component analysis;energy consumption;energy-efficient anomaly detection approach;global first principal component analysis;low false alarm rate;member node;sensor node;weighted coefficients;wireless sensor networks,,2,,14,,,4-6 Dec. 2010,,IEEE,IEEE Conference Publications,,
Fuzzy feature extraction and visualization for intrusion detection,"Jianqiang Xin; Dickerson, J.E.; Dickerson, J.A.","Electr. & Comput. Eng. Dept., Iowa State Univ., Ames, IA, USA","Fuzzy Systems, 2003. FUZZ '03. The 12th IEEE International Conference on",20030625,2003,2,,1249,1254 vol.2,The Fuzzy Intrusion Recognition Engine (FIRE) is a network intrusion detection system that uses fuzzy systems to assess malicious activity against computer networks. A key part of an intrusion detection system is the selection of key features that can characterize the state of the network. This work uses interactive data visualization to analyze the features of several different intrusion detection scenarios using the DARPA Lincoln Labs test data. Visualizing the data helps to characterize which features are key for identifying intrusions and if they can be characterized as fuzzy sets or by Boolean variables. These inputs can then be input into a fuzzy cognitive map that serves to fuse the inputs to detect more complex attacks.,,0-7803-7810-5,,10.1109/FUZZ.2003.1206610,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1206610,,Computer networks;Data analysis;Data visualization;Engines;Feature extraction;Fires;Fuzzy sets;Fuzzy systems;Intrusion detection;Testing,data visualisation;feature extraction;fuzzy logic;fuzzy systems;image recognition;local area networks;multi-agent systems;security of data;telecommunication security,Boolean variables;DARPA;Defence Advanced Research Projects Agency;FIRE;complex attacks;computer networks;data visualization;fuzzy cognitive map;fuzzy feature extraction;fuzzy intrusion recognition engine;fuzzy systems;intrusion detection;malicious activity;network state;visualization,,3,,14,,,25-28 May 2003,,IEEE,IEEE Conference Publications,,
A Rough Set and SVM Based Intrusion Detection Classifier,"Gu, Chunhua; Xueqin Zhang","Sch. of Inf. Sci. & Eng., East China Univ. of Sci. & Technol., Shanghai, China","Computer Science and Engineering, 2009. WCSE '09. Second International Workshop on",20100202,2009,2,,106,110,"Support vector machine-based intrusion detection methods are increasingly being researched because it can detect novel attacks. But solving a support vector machine problem is a typical quadratic optimization problem, which is influenced by the feature dimensions and number of training samples. Feature selection or attribution reduction can help reduce the SVM classification time and saving memory space effectively. This paper concerns using rough set for attribution ranking and reducing and using support vector machine for intrusion detection classification. An elicitation attribution reduction algorithm (EARA) based on attribution significance and discernibility matrix is presented and three data discretization algorithms were applied to identify the important attributions. The classification performance of the presented algorithm and classical SVM were compared in accuracy, time, false positive rate, and detection rate. The experiment results show the presented algorithm has ability to reduce the complexity of the structure of the support vector machine, simplify training sets and decrease training time and data storage without obviously sacrificing the detection correctness.",,978-0-7695-3881-5,,10.1109/WCSE.2009.776,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5403252,ID;Network Security;Rough Set;SV,Computer science;Electronic mail;Information science;Information systems;Intrusion detection;Large-scale systems;Machine learning;Set theory;Support vector machine classification;Support vector machines,rough set theory;security of data;support vector machines,SVM classification time;attribution ranking;attribution significance;data discretization;discernibility matrix;elicitation attribution reduction algorithm;feature selection;intrusion detection classification;intrusion detection classifier;quadratic optimization problem;rough set;support vector machine,,0,,10,,,28-30 Oct. 2009,,IEEE,IEEE Conference Publications,,
A Novel Intrusion Detection Method Based on Adaptive Resonance Theory and Principal Component Analysis,Junbi Xiao; Hao Song,"Coll. of Comput. & Commun. Eng., China Univ. of Pet., Dongying","Communications and Mobile Computing, 2009. CMC '09. WRI International Conference on",20090304,2009,3,,445,449,"A novel intrusion detection approach based on Adaptive Resonance Theory (ART) and Principal Component Analysis (PCA) is put forward according to analyzing now intrusion detection methods. In this model (PCA-MART2), it defines network behaviors relied upon the datagram. PCA is applied to feature selection about input samples and the multi-layered ART2 is designed to subdivide the imprecise clustering. The modified algorithm improved the speed and accuracy of detection. The experimental results show that the intrusion detection system based on PCA-MART2 can detect intrusion behavior in network efficiently.",,978-0-7695-3501-2,,10.1109/CMC.2009.163,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4797293,ART2;PCA;hierarchical clustering;intrusion detection,Clustering algorithms;Computer networks;Educational institutions;Internet;Intrusion detection;Mobile communication;Mobile computing;Neurons;Principal component analysis;Resonance,ART neural nets;feature extraction;pattern clustering;principal component analysis;security of data,adaptive resonance theory;feature selection;imprecise clustering;intrusion detection method;multi layered ART2 network behavior;principal component analysis,,0,,6,,,6-8 Jan. 2009,,IEEE,IEEE Conference Publications,,
Effective intrusion detection using multiple sensors in wireless ad hoc networks,"Kachirski, O.; Guha, R.","Sch. of Comput. Sci., Central Florida Univ., Orlando, FL, USA","System Sciences, 2003. Proceedings of the 36th Annual Hawaii International Conference on",20030206,2003,,,8 pp.,,"In this paper we propose a distributed intrusion detection system for ad hoc wireless networks based on mobile agent technology. Wireless networks are particularly vulnerable to intrusion, as they operate in open medium, and use cooperative strategies for network communications. By efficiently merging audit data from multiple network sensors, we analyze the entire ad hoc wireless network for intrusions and try to inhibit intrusion attempts. In contrast to many intrusion detection systems designed for wired networks, we implement an efficient and bandwidth-conscious framework that targets intrusion at multiple levels and takes into account distributed nature of ad hoc wireless network management and decision policies.",,0-7695-1874-5,,10.1109/HICSS.2003.1173873,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=1173873,,Ad hoc networks;Computer science;Intelligent networks;Intrusion detection;Mobile ad hoc networks;Mobile agents;Monitoring;Routing;Wireless networks;Wireless sensor networks,ad hoc networks;authorisation;mobile agents;radio networks;sensor fusion;telecommunication computing;telecommunication network management;telecommunication security,audit data;cooperative strategies;distributed intrusion detection;mobile agent;multiple sensors;network communications;open medium;wireless ad hoc networks;wireless network decision;wireless network management,,45,1,14,,,6-9 Jan. 2003,,IEEE,IEEE Conference Publications,,
A Dynamic Intrusion Detection Model Based on Immunity for Wireless Sensor Network,Zhao Jianhua; Liu Ning,"Dept. of Comput. Sci., ShangLuo Univ., ShangLuo, China","Intelligent Systems and Applications (ISA), 2011 3rd International Workshop on",20110613,2011,,,1,3,"To improve the security of wireless sensor network (WSN), this paper designed a dynamic immunity-based intrusion detection model for WSN. The model mainly achieved the generation of detector and antigen detection. In the process of antigen detection, the self model class was introduced to filter self element and reduce the workload of the detector. In the process of detector generation, the model realized the dynamic evolution of self set, the dynamic evolution of non-mature detector, mature detector and the memory detector. At the same time, vaccine extraction and vaccination technology was applied to improve the diversity of antibodies. Simulation results showed that the model had good detection rate and low energy consumption.",,978-1-4244-9855-0,978-1-4244-9857-4,10.1109/ISA.2011.5873279,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5873279,,Data models;Detectors;Immune system;Intrusion detection;Vaccines;Wireless sensor networks,telecommunication security;wireless sensor networks,WSN;antigen detection;dynamic evolution;dynamic immunity based intrusion detection model;memory detector;vaccination technology;vaccine extraction;wireless sensor network,,0,,7,,,28-29 May 2011,,IEEE,IEEE Conference Publications,,
IDS for detecting malicious non-executable files using dynamic analysis,"Bazzi, Ahmad; Onozato, Yoshikuni","Graduate School of Engineering, Gunma University, 1-5-1 Tenjin-cho, Kiryu, 376-8515, Japan","Network Operations and Management Symposium (APNOMS), 2013 15th Asia-Pacific",20131202,2013,,,1,3,"Attackers are increasingly relying on non-executable files to launch their attacks. Anti-virus solutions can detect a high percentage of malicious files but usually cannot reach and maintain a 100% detection rate. We propose a file-level IDS that relies on automated dynamic analysis system (sandbox) to detect malicious PDF files. We achieved a 99.2% detection rate, where the rates of both the false positives and the false negatives are less than 1%. Because it does not rely on anti-virus signatures, this solution can detect malicious documents that utilize malware not covered by the anti-virus database.",,,,,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6665213,,Databases;Portable document format,,,,0,,16,,,25-27 Sept. 2013,,IEEE,IEEE Conference Publications,,
An Integrated System of Intrusion Detection Based on Rough Set and Wavelet Neural Network,Ling Yu; Bo Chen; Junmo Xiao,"Nanjing Normal Univ., Nanjing","Natural Computation, 2007. ICNC 2007. Third International Conference on",20071105,2007,3,,194,199,"In order to improve the performance of traditional intrusion detection system (IDS) based on neural network, we design and implement an integrated model of IDS based on rough set and wavelet neural network (RWNN-IDS). This paper focuses on applying RWNN for attacks recognition. We first present a conditional information entropy based algorithm to select the smallest features set, which can ensure the correct classification. We then design a novel wavelet neural network(WNN), its hidden unit is a multi dimensional non-product wavelet-sigmoid basis function. A set of heuristic learning rules using dynamic hidden nodes method is presented for attacks classification. Constructing and training the WNN with tidy training set can improve generalization capability and classification accuracy. The experimental results show that this system outperforms traditional neural network based IDS in terms of detection speed and accuracy, computational cost, system adaptability. It also provides new ideas to improve performance of distributed IDS.",,978-0-7695-2875-5,,10.1109/ICNC.2007.229,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4344505,,Artificial intelligence;Computational efficiency;Data analysis;Intrusion detection;Memory;Multidimensional systems;Neural networks;Protection;Set theory;Wavelet analysis,entropy;learning (artificial intelligence);neural nets;rough set theory;security of data,attacks classification;attacks recognition;dynamic hidden nodes;heuristic learning rules;information entropy;intrusion detection;rough set;wavelet neural network;wavelet-sigmoid basis function,,2,,17,,,24-27 Aug. 2007,,IEEE,IEEE Conference Publications,,
Energy efficient learning solution for intrusion detection in Wireless Sensor Networks,"Misra, S.; Krishna, P.V.; Abraham, K.I.","Sch. of Inf. Technol., Indian Inst. of Technol. Kharagpur, Kharagpur, India","Communication Systems and Networks (COMSNETS), 2010 Second International Conference on",20100318,2010,,,1,6,"The protocols in Wireless Sensor Networks (WSN) have a unique requirement for being of low complexity and energy-efficient. Due to their possible deployment in remote locations for civil, educational, scientific and military purposes, security, which includes intrusion detection and intrusion prevention, is of utmost importance. In this paper, we propose a simple, low complexity and energy-aware protocol for intrusion detection in WSN. The protocol is self-learning and distributed in nature. The distributed nature avoids all other nodes being sacrificed when a single node is compromised. The protocol juxtaposes the concept of stochastic learning automata on packet sampling mechanism to achieve an energy aware intrusion detection system. We have rigorously evaluated the performance of our proposed solution by performing a variety of experiments and have found our solution approach to be promising.",,978-1-4244-5487-7,,10.1109/COMSNETS.2010.5431976,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5431976,Intrusion Detection;Learning Automata;Wireless Sensor Networks,Biomedical monitoring;Condition monitoring;Energy efficiency;Feedback;Intrusion detection;Learning automata;Proposals;Sampling methods;Wireless application protocol;Wireless sensor networks,communication complexity;protocols;wireless sensor networks,WSN;energy efficient learning solution;intrusion detection;intrusion prevention;low complexity;protocols;wireless sensor networks,,1,,42,,,5-9 Jan. 2010,,IEEE,IEEE Conference Publications,,
Network Connection Based Intrusion detection Using Rough Set Classification,Hongmei Zhang; Xingyu Wang; Yong Wang,"Sch. of Inf. Sci. & Eng., East China Univ. of Sci. & Technol., Shanghai","Communications, Circuits and Systems Proceedings, 2006 International Conference on",20070115,2006,3,,2128,2132,"Most of current products and models are poor at detecting novel attacks without an acceptable level of accuracy or false alarms. In order to figure out this problem, a network based intrusion detection system has been established, and many up-to-date attack tools are used to attack the network. On the basis of the intrusion experiment, 29 variables are chosen as intrusion features to characterize the status of network connection. At the same time, the rough sets theory is exploited as a detector of network connection. The experimental results indicate that the features extracted from network connection are good indicators of the status of network and the rough sets theory is powerful in multi-class classification as well as effective in unknown attack detection",,0-7803-9584-0,0-7803-9585-9,10.1109/ICCCAS.2006.284919,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4064325,,Computer crime;Information science;Intrusion detection;Machine learning;Probes;Rough sets;Set theory;Support vector machine classification;Support vector machines;System testing,rough set theory;security of data,intrusion detection;network connection status;rough set classification,,2,,14,,,25-28 June 2006,,IEEE,IEEE Conference Publications,,
A new intrusion detection method based on Fuzzy HMM,Yongzhong Li; Yang Ge; Xu Jing; Zhao Bo,"Sch. of Electrics & Inf., Jiangsu Univ. of Sci. & Technol., Zhenjiang","Industrial Electronics and Applications, 2008. ICIEA 2008. 3rd IEEE Conference on",20080801,2008,,,36,39,"Because of the excellent performance of the HMM (Hidden Markov Model), it has been widely used in pattern recognition. In recent years, the HMM has also been applied to the intrusion detection. The intrusion detection method based on the HMM is more efficient than other methods. Due to the high false alarm rate in the classical IDS based on HMM, this paper proposes a Fuzzy approach to the Hidden Markov Models (HMM), called Fuzzy Hidden Markov Models (FHMM). It is introduced with the Fuzzy logic. The system has the simplicity and flexibility to adapt pattern changes. With the IDS based on FHMM, its robustness and accurate rate of detection model are greatly improved. For these reasons, a new intrusion detection method based on FHMM was proposed in this paper. The proposed method differs from STIDE in that only one profile is created for the normal behavior of all applications using short sequences of system calls issued by the normal runs of the programs. Subsequent to this, HMM with simple states along with STIDE is used to categorize an unknown programpsilas sequence of system calls to be either normal or an intrusion. The results on 1998 DARPA data show that the our method results in low false positive rate with high detection rate.",,978-1-4244-1717-9,978-1-4244-1718-6,10.1109/ICIEA.2008.4582476,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4582476,,Computer security;Computerized monitoring;Fuzzy logic;Fuzzy systems;Hidden Markov models;Intrusion detection;Pattern recognition;Robustness;Sequences;Surveillance,fuzzy logic;hidden Markov models;security of data,fuzzy HMM;fuzzy logic;hidden Markov model;intrusion detection;pattern recognition,,4,,12,,,3-5 June 2008,,IEEE,IEEE Conference Publications,,
Adaptive intrusion prevention algorithm based on HMM Model,"Xiuqing, Chen; Zhang Yongping; Yu, Guo","School of Computer Science and Technology China University of Mining and Technology, CUMT Xuzhou, China","E -Business and E -Government (ICEE), 2011 International Conference on",20110616,2011,,,1,4,"Intrusion prevention technologies and mechanisms have been developed to enhance the network security. Model-based approach is one of the most promising approaches for intrusion prevention and intrusion detection, since it can reveal the hidden characteristic of time series. Hidden Markov Model (HMM) is a main time series model. In the implement of the intrusion prevention mechanism, the combination of fast adaptive clustering algorithm and intrusion prevention algorithm is used to redetection, which can adaptively update model, and raise speed of detection. Experimental results with the KDD Cup99 data sets demonstrate that false positive rate of the detection algorithm is lower than conventional model-based detection algorithm, while the detection rate is still kept in a good state.",,978-1-4244-8691-5,,10.1109/ICEBEG.2011.5876661,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5876661,Hidden Markov Model;fast adaptive clustering algorithm;intrusion prevention;network security,Adaptation model;Clustering algorithms;Computational modeling;Hidden Markov models;Intrusion detection;Training,,,,0,,11,,,6-8 May 2011,,IEEE,IEEE Conference Publications,,
Anomaly based intrusion detection for Building Automation and Control networks,"Zhiwen Pan; Hariri, S.; Al-Nashif, Y.","NSF Center for Cloud & Autonomic Comput., Univ. of Arizona, Tucson, AZ, USA","Computer Systems and Applications (AICCSA), 2014 IEEE/ACS 11th International Conference on",20150402,2014,,,72,77,"Advanced networking technology and increasing information services have led to extensive interconnection between Building Automation and Control (BAC) networks and Internet. The connection to Internet and public networks massively elevates the risk of the BAC networks being attacked. In this paper, we present a framework for a rule based anomaly detection of Building Automation and Control networks. We develop an anomaly based intrusion detection system to the building network by training the system with dataflows that are dynamically captured from the Fire Alarm System testbed using the BACnet Protocol Monitoring module. The rules acquired from the offline data mining procedure can detect attacks against the BACnet protocol with an extremely low false positive rate. We evaluate our approach by launching several attacks that exploit the generic vulnerabilities of the BACnet Protocol. A classification of detected attacks is introduced at the end.",,,,10.1109/AICCSA.2014.7073181,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7073181,BACnet;Data mining;SCADA;anomaly detection,Buildings;Feature extraction;IP networks;Monitoring;Protocols;Security;Training,IP networks;Internet;computer network security;data mining;knowledge based systems;protocols,BACnet protocol monitoring module;Internet;anomaly based intrusion detection;building automation and control network;data mining;fire alarm system;public network;rule based anomaly detection,,0,,15,,,10-13 Nov. 2014,,IEEE,IEEE Conference Publications,,
Network attacks identification using consistency based feature selection and self organizing maps,"Fernando, Z.T.; Thaseen, I.S.; Aswani Kumar, C.","Sch. of Comput. Sci. & Eng., VIT Univ., Chennai, India","Networks & Soft Computing (ICNSC), 2014 First International Conference on",20140925,2014,,,162,166,"Anomaly detection is one of the major areas of research with the tremendous development of computer networks. Any intrusion detection model designed should have the ability to visualize high dimensional data with high processing and accurate detection rate. Integrated Intrusion detection models combine the advantage of low false positive rate and shorter detection time. Hence this paper proposes an anomaly detection model by deploying consistency based feature selection, J48 decision tree and self organizing map (SOM). Experimental analysis has been carried on KDD99 data set and each of the features selected using the integrated mechanism has been able to identify the attacks in the data set.",,978-1-4799-3485-0,,10.1109/CNSC.2014.6906666,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6906666,Consistency based Feature Selection;Intrusion Detection Systems;Self Organizing Map,Accuracy;Computational modeling;Data models;Decision trees;Intrusion detection;Neurons;Self-organizing feature maps,decision trees;feature selection;security of data;self-organising feature maps,SOM;anomaly detection model;decision tree;feature selection;intrusion detection model;network attack identification;self organizing maps,,0,,16,,,19-20 Aug. 2014,,IEEE,IEEE Conference Publications,,
Detecting Masquerading Users in a Document Management System,"Sankaranarayanan, V.; Pramanik, S.; Upadhyaya, S.","Computer Science and Engineering, University at Buffalo, Buffalo, NY 14260, Phone: 716-645-3180, Fax: 716-645-3464. Email: vs28@cse.buffalo.edu","Communications, 2006. ICC '06. IEEE International Conference on",20061211,2006,5,,2296,2301,"A Document Management System (DMS) is a repository of digital documents that provides functionality for check-in, check-out and shared editing. In a DMS, security mechanisms like encryption of documents and enforcement of policies are implemented to protect from information leakage. These security schemes, essentially applications of Digital Rights Management technologies, while effective against external attacks, are ineffective against insider attacks. The typical insider in a DMS already has access to documents and hence, his capabilities for information leakage are much higher. In this work, we address an important, yet unexplored problem of masquerading users in a DMS, a threat for which the DMS inherently has no protection. We approach the problem by monitoring the pattern and mannerism of user actions on documents and building a profile of each user using the resulting logs. In order to illustrate our ideas, we built user profiles of 41 users working on Microsoft Word and applied two algorithms, viz., IPAM and Nave Bayes to distinguish between them. When supplied with appropriately interpreted command sequences of a DMS, IPAM was able to distinguish between users effectively, while Nave Bayes failed to produce any meaningful results. We recorded an average detection rate of 58% with a false positive of 14%.",8164-9547,1-4244-0355-3,1-4244-0355-3,10.1109/ICC.2006.255112,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4024507,Digital Rights Management;Document Management System;Insider threat;Intrusion detection;Masquerading Insiders;User profiling,Computer science;Cryptography;Engineering management;Event detection;Information security;Intellectual property;Intrusion detection;Monitoring;Protection;Technology management,,,,0,,26,,,Jun-06,,IEEE,IEEE Conference Publications,,
Storage-Based Anomaly Intrusion Detection Technology Based on D-S Evidence Theory,Jingfeng Xue; Fengnian Zhao; Xiaolin Zhao; Gang Shu,"Sch. of Software, Beijing Inst. of Technol., Beijing","Computer and Electrical Engineering, 2008. ICCEE 2008. International Conference on",20090109,2008,,,507,510,"The storage operation of normal process in host system is analyzed and an anomaly intrusion detection method based on d-s evidence theory for storage system is proposed. The detector fuses multiple signatures of storage data to decide whether the storage operation flow is normal. Furthermore, six groups of light-computation signatures of storage operation data are used to develop an efficient fusion mechanism to guarantee high performance of the algorithm. Experiment shows that high detection rate can be achieved by such fusion.",,978-0-7695-3504-3,,10.1109/ICCEE.2008.146,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4741037,,Computational complexity;Detection algorithms;Detectors;Fuses;Galois fields;Intrusion detection;Probability;Quantization;Statistics;Uncertainty,computational complexity;security of data,d-s evidence theory;light-computation signatures;storage data;storage operation flow;storage system;storage-based anomaly intrusion detection,,0,,11,,,20-22 Dec. 2008,,IEEE,IEEE Conference Publications,,
Cooperative cross layer detection for blackhole attack in VANET-OLSR,"Baiad, R.; Otrok, H.; Muhaidat, S.; Bentahar, J.","Dept. of Electr. & Comput. Eng., Khalifa Univ. of Sci., Abu Dhabi, United Arab Emirates","Wireless Communications and Mobile Computing Conference (IWCMC), 2014 International",20140925,2014,,,863,868,"In this paper, we address the problem of detecting blackhole attack targeting the Multi Point Relays (MPRs), using Vehicular Ad hoc networks-Secure Optimized Link State Routing protocol (VANET-OLSR). In the literature, watchdog model was proposed to detect network related attacks. However, this technique relies on routing level monitoring, which suffers from high false positives due to channel collision. As a solution to improve the watchdog detection, we propose a cooperative intrusion detection system based on cross layer architecture, that correlates both MAC and network layers detections. This is achieved by (1) monitoring the number of RTS/CTS (request to send/clear to send) requests of the watchdogs and the detected nodes at the MAC layer; and (2) recalculating watchdogs detection percentage after aggregating the results with MAC monitors. Cooperative monitoring in both network and MAC levels helps recognize the presence of channel collision and hence, reduces the false alarm rate. Simulation results corroborate that the use of cooperative cross layer design improves the detection percentage and minimizes the false positive rate.",,978-1-4799-7324-8,,10.1109/IWCMC.2014.6906469,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=6906469,Cooperative;VANETs;cross layer;packet forward,Cross layer design;Intrusion detection;Monitoring;Routing;Routing protocols;Vehicles,access protocols;cooperative communication;relay networks (telecommunication);routing protocols;vehicular ad hoc networks,MAC monitors;MPR;RTS-CTS;VANET-OLSR;blackhole attack detection;channel collision;clear to send;cooperative cross layer detection;cooperative intrusion detection;cooperative monitoring;cross layer architecture;false alarm rate;multipoint relays;network layers detections;request to send;routing level monitoring;secure optimized link state routing protocol;vehicular ad hoc networks;watchdog detection,,0,,19,,,4-8 Aug. 2014,,IEEE,IEEE Conference Publications,,
Genetic Algorithm Rule Definition for Denial of Services Network Intrusion Detection,Yong Wang; Dawu Gu; XiuXia Tian; Jing Li,"Dept. of Comput. Sci. & Eng., Shanghai Jiao Tong Univ., Shanghai, China","Computational Intelligence and Natural Computing, 2009. CINC '09. International Conference on",20090904,2009,1,,99,102,"Many previous genetic algorithm methods can get much better example results in KDD cup 99 dataset. In the real intrusion detection system, the software needs update the rule even everyday. In this paper, we expand previous work and present a fitness function, propose an efficient rule generator for denial of services of network intrusion detection. We use more chromosomes with relevant features and more rule generator. As such, the rules generated by our algorithm are suitable to continuously changing misuse detection. In order to verify our approach, we tested our proposal with KDD Cup99 dataset, The experimental results show that the proposed approach is an efficient way in network intrusion detection.",,978-0-7695-3645-3,,10.1109/CINC.2009.106,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=5231405,denial of services;genetic algorithm;network intrusion detection;rule definition,Biological cells;Clustering algorithms;Computational intelligence;Computer crime;Computer science;Genetic algorithms;Intrusion detection;Software systems;Support vector machine classification;Support vector machines,data mining;genetic algorithms;knowledge based systems;security of data,denial of service;fitness function;genetic algorithm rule definition;knowledge discovery;network intrusion detection,,0,,11,,,6-7 June 2009,,IEEE,IEEE Conference Publications,,
Detection and prevention from misbehaving intruders in vehicular networks,"Sedjelmaci, H.; Bouali, T.; Senouci, S.M.","DRIVE Lab., Univ. of Bourgogne, Nevers, France","Global Communications Conference (GLOBECOM), 2014 IEEE",20150212,2014,,,39,44,"In this paper, we design and implement a new intrusion detection and prevention schema for vehicular networks. It has the ability to detect and predict with a high accuracy a future malicious behavior of an attacker. This is unlike the current detection schemas, where there is no prevention technique since they aim to detect only current attackers that occur in the network. We used game theory concept to predict the future behavior of the monitored vehicle and categorize it into the appropriate list (White, White & Gray, Gray, and Revocation_Black) according to its predicted attack severity. In this paper, our aim is to prevent from the most dangerous attack that targets a vehicular network, which is false alert's generation attack. Simulation results show that our intrusion detection and prevention schema exhibits a high detection rate and generates a low false positive rate. In addition, it requires a low overhead to achieve a high-level security.",,,,10.1109/GLOCOM.2014.7036781,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=7036781,Attacks;Game theory;Intrusion detection and prevention;Vehicular networks,Accuracy;Game theory;Games;Intrusion detection;Monitoring;Roads;Vehicles,game theory;security of data;telecommunication security;vehicular ad hoc networks,false alert generation attack;game theory;intrusion detection schema;intrusion prevention schema;malicious attacker behavior;misbehaving intruder;security;vehicular network,,0,,12,,,8-12 Dec. 2014,,IEEE,IEEE Conference Publications,,
FDF: Frequency Detection-Based Filtering of Scanning Worms,Byungseung Kim; Saewoong Bahk; Hyogon Kim,"School of Electrical Engineering and Computer Science, INMC, Seoul National University, Seoul, Korea. Email: kbs@netlab.snu.ac.kr","Communications, 2006. ICC '06. IEEE International Conference on",20061211,2006,5,,2124,2129,"In this paper, we propose a simple algorithm for detecting scanning worms with high detection rate and low false positive rate. The novelty of our algorithm is inspecting the frequency characteristic of scanning worms from a monitored network. Its low complexity allows it to be used on any network-based intrusion detection system as a real time detection module for high-speed networks. Our algorithm need not be adjusted to network status because its parameters depend on application types, which are generally and widely used in any networks such as web and P2P services. By using real traces, we evaluate the performance of our algorithm and compare it with that of SNORT. The results confirm that our algorithm outperforms SNORT with respect to detection rate and false positive rate.",8164-9547,1-4244-0355-3,1-4244-0355-3,10.1109/ICC.2006.255084,http://ieeexplore.ieee.org.ezproxy.rit.edu/stamp/stamp.jsp?arnumber=4024479,,Computer science;Computer worms;Detection algorithms;Filtering;Frequency;Intrusion detection;Knowledge based systems;Monitoring;Telecommunication traffic;Web and internet services,,,,0,,17,,,Jun-06,,IEEE,IEEE Conference Publications,,
